customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent
9448,stephanie hughes,71.0,new jasonhaven,122,granola,organic,2024-02-16,1.0,9.6,9.6
9449,robert phillips,56.0,candaceside,144,kale,organic,2024-07-04,3.0,6.32,18.96
9450,bryan hernandez,63.0,reyestown,105,fresh milk,organic,2024-02-08,4.0,3.84,15.36
9451,heather rose,27.0,alexanderside,118,organic apples,snack,2024-01-17,2.0,5.17,10.34
9453,matthew robertson,21.0,new meghan,165,fresh milk,vegetable,2024-10-23,2.0,11.89,23.78
9454,alec mills,28.0,north amberhaven,182,organic apples,snack,2024-01-14,4.0,3.16,12.64
9455,alyssa jones,41.0,nicoleshire,176,tofu,vegetable,2024-09-22,1.0,1.45,1.45
9456,laurie burns,37.0,gomezville,185,tofu,snack,2024-06-08,2.0,1.2,2.4
9457,joseph carter,53.0,robertberg,116,organic apples,snack,2024-05-18,3.0,11.17,33.51
9458,joshua horne,78.0,jamesside,179,fresh milk,vegetable,2024-01-07,1.0,10.52,10.52
9459,john austin,39.0,summerschester,157,granola,dairy,2024-10-12,1.0,12.99,12.99
9460,duane wilson,39.0,port emily,144,fresh milk,dairy,2024-02-16,2.0,9.59,19.18
9462,brandi grant,57.0,brownfort,167,granola,organic,2024-07-02,4.0,15.56,62.24
9463,melissa brown,68.0,sherylmouth,105,granola,vegetable,2024-04-27,4.0,17.78,71.12
9464,janet bennett,18.0,north susanshire,119,kale,vegetable,2024-01-01,1.0,19.89,19.89
9465,alexis roberts,32.0,port sean,139,tofu,snack,2024-07-28,4.0,8.6,34.4
9466,amy mcgee,39.0,hamiltonfort,172,kale,organic,2024-09-06,1.0,15.31,15.31
9467,katherine mason,71.0,markside,107,organic apples,snack,2024-01-12,2.0,17.25,34.5
9468,christine bowers,72.0,cowanbury,169,kale,vegetable,2024-03-18,1.0,12.74,12.74
9469,stacy rodriguez,22.0,brianport,180,tofu,snack,2024-10-23,2.0,18.62,37.24
9470,cynthia garner,30.0,west kevin,160,kale,organic,2024-03-01,2.0,17.12,34.24
9471,jennifer brown,55.0,north lori,125,granola,snack,2024-10-03,4.0,19.83,79.32
9472,deborah larson,73.0,lake crystalshire,157,organic apples,dairy,2024-02-25,4.0,16.63,66.52
9473,mr. brandon blanchard,30.0,gutierrezchester,136,almond butter,vegetable,2024-08-19,1.0,14.22,14.22
9474,caleb gilmore,63.0,north danny,185,almond butter,dairy,2024-02-21,4.0,1.28,5.12
9475,peter monroe,74.0,west jenniferfort,113,organic apples,snack,2024-03-13,4.0,4.79,19.16
9476,james page,65.0,port sandraville,176,almond butter,dairy,2024-08-30,4.0,14.46,57.84
9477,jennifer gomez,33.0,holtfort,141,tofu,organic,2024-07-03,4.0,4.02,16.08
9478,samuel bryant,48.0,north zacharybury,108,almond butter,snack,2024-10-26,4.0,18.57,74.28
9479,brandon nelson,69.0,martinhaven,173,granola,dairy,2024-09-22,3.0,485.94,1457.82
9480,margaret peterson,79.0,north jenniferstad,186,organic apples,snack,2024-07-28,4.0,7.67,30.68
9482,bryce combs,49.0,kelleyview,104,tofu,dairy,2024-10-27,2.0,16.34,32.68
9483,christopher jensen,43.0,sherylfort,108,granola,vegetable,2024-10-11,4.0,15.88,63.52
9484,michele ramirez,74.0,stephensshire,108,almond butter,dairy,2024-07-26,3.0,7.36,22.08
9485,brett conley,18.0,tracyborough,134,granola,dairy,2024-10-18,3.0,16.12,48.36
9486,ashley hunter,68.0,perezmouth,177,tofu,snack,2024-06-11,3.0,19.88,59.64
9487,samantha jackson,60.0,north crystal,103,granola,dairy,2024-04-28,1.0,4.58,4.58
9488,vicki finley,59.0,mendozaport,133,almond butter,organic,2024-05-07,1.0,10.93,10.93
9489,kevin proctor,19.0,hollyfort,167,granola,dairy,2024-09-29,1.0,12.03,12.03
9490,zachary baker,64.0,holmeshaven,191,granola,snack,2024-01-02,3.0,13.2,39.6
9491,bryan hansen,77.0,anashire,108,fresh milk,dairy,2024-06-25,3.0,8.75,26.25
9492,derrick lee,64.0,east christopher,105,granola,organic,2024-04-04,2.0,14.69,29.38
9493,deborah williams,44.0,north ashleyfort,176,kale,organic,2024-06-07,4.0,3.52,14.08
9494,patricia flores,47.0,east brittanyside,138,organic apples,snack,2024-01-02,3.0,18.88,56.64
9495,clayton dickson,67.0,dyershire,111,tofu,snack,2024-10-11,1.0,3.55,3.55
9498,scott king,60.0,lake julie,166,granola,dairy,2024-03-25,4.0,12.87,51.48
9499,william moreno,38.0,new billymouth,179,tofu,snack,2024-06-17,3.0,7.49,22.47
9500,heather collins,64.0,north philipbury,182,almond butter,dairy,2024-08-15,4.0,12.79,51.16
9501,melissa armstrong,41.0,port amanda,109,organic apples,vegetable,2024-05-21,1.0,1.19,1.19
9503,michael curry,65.0,south jaredchester,158,almond butter,organic,2024-02-03,1.0,1.46,1.46
9504,rhonda jackson,44.0,justinfurt,150,organic apples,dairy,2024-02-04,1.0,18.67,18.67
9505,kathy schneider,52.0,new tim,189,granola,organic,2024-03-02,4.0,19.37,77.48
9506,robert thomas,58.0,johnsonberg,133,granola,dairy,2024-06-15,3.0,14.73,44.19
9507,tracy jensen,46.0,west jamesview,171,organic apples,dairy,2024-06-01,4.0,18.66,74.64
9508,jason acevedo md,50.0,gardnerchester,169,tofu,snack,2024-09-28,4.0,12.75,51.0
9509,meredith hicks,48.0,west rodney,199,granola,vegetable,2024-04-25,1.0,16.33,16.33
9510,david perez,61.0,north joshuabury,140,granola,dairy,2024-09-23,1.0,4.14,4.14
9511,donna weber,26.0,new joseph,124,tofu,organic,2024-03-30,3.0,10.18,30.54
9512,charles mathews,33.0,west emilyville,151,almond butter,organic,2024-01-09,3.0,3.0,9.0
9513,john lambert,49.0,christopherchester,116,fresh milk,vegetable,2024-07-25,2.0,1.28,2.56
9514,paul harrell,60.0,north alisonton,140,almond butter,vegetable,2024-08-23,2.0,10.82,21.64
9515,jacob arellano,73.0,holdenland,159,organic apples,organic,2024-04-19,1.0,11.12,11.12
9516,jacob briggs,32.0,rodriguezview,111,tofu,vegetable,2024-07-31,2.0,16.67,33.34
9517,rachael bell,77.0,east paula,109,tofu,organic,2024-03-08,2.0,5.23,10.46
9518,kimberly williams,79.0,north ashley,110,fresh milk,snack,2024-08-07,3.0,3.94,11.82
9519,mary delgado,74.0,west norman,199,tofu,vegetable,2024-10-12,1.0,5.48,5.48
9520,donna hamilton,76.0,new yvonne,131,kale,snack,2024-05-31,4.0,5.3,21.2
9521,amanda briggs,33.0,west keithchester,169,almond butter,snack,2024-10-17,1.0,2.74,2.74
9522,stacey ferguson,72.0,east emilytown,166,almond butter,snack,2024-10-03,1.0,9.13,9.13
9523,jason mckinney,43.0,north jonathan,120,fresh milk,snack,2024-07-18,2.0,8.53,17.06
9524,lori wagner,27.0,new ronald,103,organic apples,snack,2024-05-16,3.0,4.65,13.95
9525,kerry wilson,64.0,robertmouth,117,kale,organic,2024-09-29,3.0,3.66,10.98
9526,richard flores,21.0,brendatown,119,granola,snack,2024-10-20,1.0,18.92,18.92
9527,robert simon,34.0,sallyland,177,tofu,dairy,2024-05-08,3.0,1.31,3.93
9528,ronald medina,27.0,lake brandon,183,organic apples,dairy,2024-04-25,2.0,19.86,39.72
9529,jared schaefer,77.0,morenofort,172,kale,snack,2024-10-20,4.0,16.97,67.88
9530,travis stephens,62.0,lake philipstad,134,tofu,vegetable,2024-10-31,2.0,13.72,27.44
9531,billy wagner,59.0,south joan,190,granola,dairy,2024-09-10,2.0,1.28,2.56
9532,robert miller,38.0,soush johnathan,188,kale,snack,2024-10-28,4.0,16.54,66.16
9533,katie sanchez,53.0,new deniseburgh,169,granola,dairy,2024-10-04,3.0,12.79,38.37
9534,jennifer price,38.0,south henry,198,organic apples,dairy,2024-09-16,2.0,6.74,13.48
9535,michael henderson,70.0,east alexander,154,kale,snack,2024-10-14,3.0,1.08,3.24
9536,mitchell daniels,62.0,west james,100,kale,snack,2024-07-07,3.0,6.5,19.5
9537,daniel brown,59.0,hineshaven,102,almond butter,snack,2024-02-03,1.0,2.37,2.37
9538,gina lewis,18.0,birdmouth,137,kale,vegetable,2024-01-31,3.0,12.67,38.01
9539,sara nichols,32.0,farleytown,161,organic apples,dairy,2024-03-14,4.0,9.36,37.44
9541,mrs. melinda peters,67.0,south anna,187,organic apples,dairy,2024-08-15,3.0,9.54,28.62
9542,julia holt,38.0,east donshire,189,granola,snack,2024-02-16,2.0,15.43,30.86
9543,raymond henderson,67.0,hallland,186,almond butter,dairy,2024-03-01,2.0,6.28,12.56
9544,aaron allen,62.0,michaelstad,139,organic apples,snack,2024-05-18,1.0,12.42,12.42
9545,tara wright,52.0,north jesseburgh,194,granola,vegetable,2024-01-11,4.0,13.47,53.88
9546,christopher middleton,54.0,port johnathanside,165,fresh milk,organic,2024-04-07,4.0,18.2,72.8
9547,charles evans,57.0,south mariemouth,182,tofu,vegetable,2024-06-09,3.0,16.2,48.6
9548,brett wall,58.0,dylanmouth,130,kale,dairy,2024-02-05,2.0,8.17,16.34
9549,amber fisher,65.0,benjaminmouth,121,almond butter,organic,2024-10-02,4.0,9.07,36.28
9550,carrie griffin,79.0,west jeffrey,153,granola,snack,2024-03-09,4.0,4.38,17.52
9551,sara mercado,66.0,michaelfurt,121,fresh milk,dairy,2024-05-14,2.0,9.81,19.62
9552,dawn henry,65.0,north debra,129,fresh milk,vegetable,2024-02-01,1.0,4.96,4.96
9553,michael johnson,18.0,moorefort,132,organic apples,snack,2024-05-20,1.0,5.68,5.68
9554,terri schwartz,21.0,north nicoleshire,104,almond butter,organic,2024-10-06,2.0,17.69,35.38
9555,jordan schwartz,70.0,new elizabeth,117,fresh milk,vegetable,2024-05-09,2.0,2.13,4.26
9556,caroline bryant,69.0,carrillofurt,129,kale,organic,2024-01-07,1.0,1.59,1.59
9557,chris wright,52.0,alejandraburgh,132,almond butter,organic,2024-07-27,4.0,8.73,34.92
9558,jeffrey rose,23.0,kylechester,137,granola,vegetable,2024-04-10,4.0,9.92,39.68
9559,amy banks,23.0,rasmussenstad,147,tofu,snack,2024-09-05,3.0,16.07,48.21
9560,keith bishop,18.0,port donald,160,tofu,snack,2024-05-08,4.0,6.94,27.76
9561,samuel aguilar,25.0,new rebeccamouth,141,granola,dairy,2024-10-19,4.0,5.65,22.6
9562,brittney campbell,23.0,kirbyside,130,fresh milk,dairy,2024-03-14,2.0,19.05,38.1
9563,kayla may,53.0,jeremiahland,184,tofu,organic,2024-01-30,2.0,6.48,12.96
9564,monica cox,41.0,richardsonbury,118,kale,snack,2024-06-17,4.0,19.83,79.32
9565,diana carr,49.0,elizabethberg,171,fresh milk,dairy,2024-06-11,4.0,17.68,70.72
9566,jeffrey vega,19.0,new amandaton,172,tofu,dairy,2024-02-28,1.0,10.62,10.62
9567,christopher hubbard,44.0,carlosbury,177,kale,snack,2024-03-14,3.0,15.15,45.45
9568,chad olson,53.0,port kristinaland,146,kale,organic,2024-05-21,2.0,15.98,31.96
9569,victoria martin,18.0,angelaberg,133,granola,vegetable,2024-07-11,1.0,7.35,7.35
9570,darrell pitts,47.0,port marilynview,164,fresh milk,snack,2024-02-18,3.0,11.51,34.53
9571,melissa greer,43.0,north alanhaven,147,fresh milk,dairy,2024-11-04,3.0,6.12,18.36
9572,molly mckee,42.0,carlahaven,161,organic apples,vegetable,2024-05-01,1.0,14.58,14.58
9573,jessica dudley,47.0,port tonyhaven,172,granola,vegetable,2024-02-14,1.0,3.48,3.48
9574,terrance jones,61.0,jamiemouth,170,kale,vegetable,2024-03-12,3.0,1.51,4.53
9575,jimmy shaffer,56.0,hectorport,113,granola,organic,2024-08-19,4.0,15.04,60.16
9576,mark norton,50.0,thomasfort,155,kale,snack,2024-04-29,2.0,7.9,15.8
9577,robert nguyen,79.0,south jeanetteburgh,160,granola,snack,2024-05-23,3.0,12.71,38.13
9578,brandi lowe,36.0,north jean,119,granola,vegetable,2024-09-04,1.0,13.49,13.49
9579,karla gonzalez,56.0,port stephaniebury,128,almond butter,dairy,2024-01-08,3.0,10.98,32.94
9580,lawrence ruiz,38.0,port alicia,146,tofu,organic,2024-05-10,4.0,9.53,38.12
9581,christopher harris,26.0,new steven,126,granola,dairy,2024-03-27,4.0,8.37,33.48
9582,william soto,50.0,port jessechester,125,almond butter,dairy,2024-05-24,3.0,19.07,57.21
9583,benjamin davidson,60.0,bennettmouth,184,granola,vegetable,2024-02-04,3.0,9.68,29.04
9584,melanie roach,43.0,east elijahhaven,127,tofu,snack,2024-06-19,3.0,15.34,46.02
9585,nathan hughes,19.0,north alyssa,111,kale,organic,2024-10-04,1.0,14.28,14.28
9586,scott poole,55.0,ginuton,149,almond butter,dairy,2024-01-11,2.0,11.87,23.74
9587,mark dunn,62.0,new christophermouth,193,fresh milk,snack,2024-10-06,2.0,15.0,30.0
9588,kristine cisneros,40.0,north summershire,110,almond butter,dairy,2024-02-10,4.0,8.22,32.88
9589,richard edwards,31.0,lake kimberlyport,169,kale,dairy,2024-02-29,3.0,16.1,48.3
9591,rebecca grant,22.0,new megan,162,almond butter,vegetable,2024-09-18,2.0,19.37,38.74
9592,michael perez,36.0,brewerberg,130,tofu,organic,2024-03-28,2.0,5.72,11.44
9593,adam sanchez,18.0,south theodore,197,tofu,snack,2024-04-15,3.0,10.84,32.52
9594,taylor warner,37.0,thomasberg,142,almond butter,dairy,2024-10-19,4.0,9.46,37.84
9595,yesenia bailey,27.0,new natalieton,188,tofu,organic,2024-04-10,4.0,14.44,57.76
9596,peter williams,68.0,davidhaven,101,granola,snack,2024-08-25,3.0,9.53,28.59
9597,john klein,52.0,north rebecca,167,tofu,dairy,2024-02-01,3.0,16.23,48.69
9598,jordan hunter,26.0,lake samanthahaven,104,kale,dairy,2024-02-29,4.0,6.04,24.16
9599,wendy jackson,22.0,east sonya,193,organic apples,snack,2024-04-02,4.0,3.96,15.84
9600,jenna fowler,21.0,angelaton,105,organic apples,organic,2024-07-19,1.0,1.9,1.9
9601,darren pittman,67.0,victorside,179,kale,snack,2024-09-10,1.0,13.69,13.69
9602,melissa poole,41.0,stevenville,174,tofu,snack,2024-08-19,4.0,2.39,9.56
9603,kelly jones,40.0,jamiemouth,192,organic apples,snack,2024-08-16,4.0,3.11,12.44
9604,shawn stewart,45.0,north robert,111,almond butter,vegetable,2024-04-27,3.0,7.55,22.65
9605,jessica mitchell,75.0,port jay,197,granola,vegetable,2024-02-04,3.0,18.11,54.33
9606,suzanne hensley,43.0,new cristinahaven,198,fresh milk,dairy,2024-09-11,4.0,1.32,5.28
9607,jessica mckee,61.0,farmermouth,163,tofu,dairy,2024-05-27,2.0,8.82,17.64
9609,christy schwartz,48.0,east tina,118,organic apples,dairy,2024-10-23,2.0,3.65,7.3
9611,kimberly allen,50.0,west elizabethmouth,199,organic apples,organic,2024-10-17,4.0,19.29,77.16
9612,sherry carpenter,55.0,hamptonmouth,184,organic apples,organic,2024-01-04,1.0,5.98,5.98
9613,pamela williams,55.0,port wendychester,157,granola,dairy,2024-05-14,4.0,10.58,42.32
9614,tina kirk,60.0,wesw cathy,154,tofu,organic,2024-05-02,2.0,16.88,33.76
9615,kelsey mueller,30.0,wendyview,131,tofu,dairy,2024-04-17,3.0,19.82,59.46
9616,bobby oliver,29.0,williamsmouth,110,kale,dairy,2024-05-06,1.0,15.75,15.75
9617,brandon potter,62.0,omarmouth,119,kale,organic,2024-08-02,3.0,2.14,6.42
9618,jorge gutierrez,32.0,scotttown,113,fresh milk,organic,2024-06-01,3.0,2.71,8.129999999999999
9619,garrett sandoval,67.0,alexandershire,125,fresh milk,organic,2024-08-23,2.0,13.74,27.48
9621,adam lawrence,68.0,new christopher,102,granola,vegetable,2024-03-18,2.0,7.97,15.94
9622,brandon arnold,18.0,cynthiaside,166,kale,snack,2024-09-07,2.0,13.86,27.72
9623,jade deleon,18.0,gregorytown,128,tofu,snack,2024-07-12,2.0,4.21,8.42
9624,courtney curtis,78.0,west robert,143,kale,dairy,2024-06-27,4.0,17.62,70.48
9626,charles baker,33.0,andrewsfort,186,tofu,vegetable,2024-02-08,1.0,4.83,4.83
9627,mary carter,73.0,west tristan,108,organic apples,vegetable,2024-02-19,2.0,7.07,14.14
9628,kaitlyn bass,50.0,pricestad,117,tofu,dairy,2024-11-01,3.0,4.01,12.03
9629,lisa moran,47.0,anthonyberg,187,fresh milk,snack,2024-05-17,2.0,16.79,33.58
9630,cole reed,75.0,new ashleyfort,157,organic apples,organic,2024-07-18,2.0,7.88,15.76
9631,jennifer lopez,32.0,west aaronborough,179,tofu,dairy,2024-11-04,1.0,8.31,8.31
9632,kristine ward,38.0,timothyview,162,granola,vegetable,2024-06-19,3.0,6.35,19.05
9633,brandon dean,38.0,floydburgh,153,fresh milk,vegetable,2024-06-12,3.0,14.83,44.49
9635,sharon young,62.0,port donnaberg,135,tofu,dairy,2024-11-01,4.0,2.6,10.4
9636,vanessa sherman,57.0,south melvinside,146,almond butter,snack,2024-03-08,3.0,13.48,40.44
9637,mr. jason harrell,67.0,ramseyborough,112,organic apples,dairy,2024-04-09,3.0,12.93,38.79
9639,jeffery bradley,35.0,curryburgh,171,almond butter,vegetable,2024-09-29,1.0,13.93,13.93
9640,terry mason,70.0,aprilberg,153,almond butter,snack,2024-08-24,3.0,14.77,44.31
9641,joseph acevedo,37.0,east kimberlyfurt,111,fresh milk,organic,2024-09-18,3.0,19.14,57.42
9642,carrie cooper,55.0,russellview,153,kale,vegetable,2024-09-18,3.0,14.88,44.64
9644,john williams,65.0,lake andrew,178,almond butter,organic,2024-10-24,3.0,6.7,20.1
9645,tracy jackson,53.0,port jasonhaven,171,tofu,vegetable,2024-10-28,4.0,18.66,74.64
9646,maria johnson,44.0,perezfurt,185,almond butter,dairy,2024-05-09,4.0,4.64,18.56
9647,carlos moore,52.0,south melanie,143,organic apples,organic,2024-09-15,2.0,1.65,3.3
9648,harold perez,52.0,north richard,130,kale,vegetable,2024-07-21,1.0,18.25,18.25
9649,cynthia bell,23.0,andrewfurt,129,almond butter,organic,2024-08-22,4.0,14.19,56.76
9650,christine dunlap,43.0,new jessicastad,175,kale,vegetable,2024-03-31,3.0,15.08,45.24
9651,caitlin patterson,52.0,daniellemouth,106,granola,vegetable,2024-07-03,4.0,12.72,50.88
9652,mark jacobson,60.0,lake curtisberg,148,fresh milk,snack,2024-06-06,1.0,12.54,12.54
9653,eddie andrews,69.0,walkermouth,197,kale,dairy,2024-05-29,4.0,2.85,11.4
9654,matthew collins,42.0,tylerview,164,kale,organic,2024-09-15,2.0,10.88,21.76
9655,jennifer hansen,33.0,new wandashire,167,kale,organic,2024-01-18,3.0,13.53,40.59
9657,clinton walsh,29.0,jodyfurt,199,almond butter,snack,2024-04-24,3.0,11.36,34.08
9658,dillon ward,53.0,valerieburgh,181,almond butter,snack,2024-10-20,3.0,8.11,24.33
9659,amy stewart,53.0,davidmouth,145,almond butter,snack,2024-05-29,2.0,3.45,6.9
9660,kimberly ortiz,52.0,north kathy,185,almond butter,organic,2024-07-28,1.0,19.4,19.4
9661,dominique grimes,25.0,danielside,123,almond butter,vegetable,2024-01-04,1.0,6.58,6.58
9662,brandon serrano,20.0,south michaelburgh,189,almond butter,snack,2024-10-29,3.0,9.42,28.26
9663,richard allen,22.0,lake sarahburgh,111,fresh milk,snack,2024-06-01,4.0,6.18,24.72
9664,dr. emma fox dvm,54.0,west erinstad,168,granola,organic,2024-05-02,4.0,4.92,19.68
9665,jeffrey erickson,58.0,new tashaland,184,granola,vegetable,2024-10-02,2.0,11.92,23.84
9666,john orr,52.0,maddenside,148,organic apples,vegetable,2024-06-08,3.0,17.48,52.44
9667,brianna ruiz,44.0,south james,195,fresh milk,vegetable,2024-11-01,1.0,18.71,18.71
9668,steven larson,42.0,jennifermouth,175,granola,vegetable,2024-11-07,4.0,1.32,5.28
9669,katherine bates,55.0,port paulland,189,organic apples,snack,2024-06-04,1.0,1.09,1.09
9670,sara davenport,33.0,oconnorstad,159,kale,dairy,2024-03-29,3.0,17.58,52.74
9671,colin dennis,35.0,east tamara,190,tofu,organic,2024-05-16,3.0,8.04,24.12
9673,margaret figueroa,57.0,adamfort,178,granola,snack,2024-09-09,4.0,14.68,58.72
9674,david fitzgerald,71.0,lake christine,145,tofu,dairy,2024-04-24,3.0,6.3,18.9
9675,ashley taylor,39.0,michaelville,157,almond butter,organic,2024-02-07,4.0,15.48,61.92
9676,thomas gomez,38.0,adamland,108,organic apples,organic,2024-11-03,4.0,4.09,16.36
9677,jessica daniel,38.0,south tony,179,organic apples,snack,2024-01-23,2.0,10.51,21.02
9678,bobby hahn,29.0,new stephanie,184,granola,snack,2024-05-06,2.0,14.65,29.3
9679,bryan thompson,24.0,jamesshire,165,tofu,snack,2024-02-02,1.0,12.01,12.01
9680,mark herman,65.0,east josephview,182,organic apples,dairy,2024-11-05,4.0,11.88,47.52
9682,daniel moore,41.0,west claytonbury,129,granola,vegetable,2024-10-12,1.0,2.81,2.81
9683,john banks,61.0,jeffreyville,181,almond butter,snack,2024-02-20,4.0,7.88,31.52
9684,stephen cline,74.0,madisonmouth,160,granola,organic,2024-06-12,169.0,19.31,3263.39
9686,lisa trevino,30.0,south brittney,118,organic apples,dairy,2024-08-03,3.0,5.37,16.11
9687,jose moore,35.0,jeanneland,187,fresh milk,organic,2024-08-08,4.0,9.75,39.0
9688,mrs. julia stevens md,70.0,east jill,186,organic apples,organic,2024-06-19,1.0,4.42,4.42
9689,charles castro,66.0,caitlinport,181,tofu,organic,2024-01-23,2.0,3.65,7.3
9690,amanda wong,56.0,south benjamin,117,kale,snack,2024-05-20,2.0,19.44,38.88
9691,danielle oconnor,54.0,stanleyview,172,kale,organic,2024-08-02,4.0,3.31,13.24
9692,john smith,60.0,lake rodneyshire,132,tofu,organic,2024-07-29,3.0,7.74,23.22
9693,julie foster,40.0,smithton,119,tofu,vegetable,2024-11-03,115.0,2.43,279.45000000000005
9694,jonathan flores,55.0,south jorge,195,tofu,organic,2024-04-18,4.0,4.9,19.6
9695,margaret may,60.0,lake austin,193,almond butter,vegetable,2024-10-31,2.0,16.06,32.12
9696,andrew rodriguez,32.0,port mathewfort,129,kale,dairy,2024-10-20,4.0,10.48,41.92
9697,gabriella rubio,25.0,lake william,196,kale,organic,2024-02-21,2.0,13.51,27.02
9698,cassandra rice,53.0,jameschester,159,almond butter,dairy,2024-02-26,1.0,7.15,7.15
9700,christina williams,29.0,south ian,157,fresh milk,snack,2024-11-01,4.0,13.48,53.92
9701,danielle edwards,42.0,lake sylvia,199,tofu,dairy,2024-08-21,4.0,11.45,45.8
9702,michael hoffman,22.0,smithport,147,kale,vegetable,2024-06-07,4.0,9.19,36.76
9704,holly sanchez,22.0,west laurenfort,130,fresh milk,snack,2024-09-15,2.0,14.07,28.14
9705,julia moore,60.0,east shelley,196,kale,dairy,2024-08-12,4.0,3.65,14.6
9706,david blair,21.0,hooverland,111,granola,vegetable,2024-07-03,3.0,1.06,3.18
9707,peter nichols,46.0,andersonshire,159,granola,vegetable,2024-02-22,2.0,14.66,29.32
9709,timothy patterson,39.0,lake renee,153,organic apples,snack,2024-10-28,3.0,3.77,11.31
9710,adriana wade,50.0,south jamesberg,156,tofu,organic,2024-08-23,4.0,13.95,55.8
9711,mary martinez,67.0,billbury,156,kale,vegetable,2024-06-06,2.0,7.0,14.0
9712,joseph esparza,39.0,port kelsey,175,tofu,snack,2024-09-17,3.0,6.16,18.48
9713,michael jones,61.0,hallshire,139,almond butter,dairy,2024-01-23,1.0,3.31,3.31
9714,ruth harrington,65.0,new yvonnehaven,150,granola,vegetable,2024-08-14,3.0,12.16,36.48
9715,denise johnson,28.0,christinetown,167,almond butter,organic,2024-07-23,4.0,3.48,13.92
9716,norman wheeler,78.0,daniellemouth,196,granola,dairy,2024-04-01,3.0,17.96,53.88
9717,charles rodriguez,76.0,harrisport,182,kale,snack,2024-05-26,4.0,14.16,56.64
9718,sean byrd,77.0,lake christopher,172,kale,organic,2024-02-27,2.0,4.38,8.76
9719,hannah kim,61.0,new desireeburgh,197,tofu,organic,2024-06-09,3.0,11.73,35.19
9720,robert wall,45.0,karistad,197,kale,snack,2024-01-30,1.0,6.04,6.04
9721,michael murillo,43.0,east jasonhaven,155,tofu,organic,2024-07-15,1.0,4.39,4.39
9722,donna ryan,52.0,ashleyborough,160,granola,snack,2024-09-24,1.0,2.32,2.32
9723,matthew frazier,76.0,nicholsmouth,161,kale,snack,2024-07-16,1.0,5.71,5.71
9724,eric flowers,30.0,carlsonside,157,almond butter,organic,2024-09-16,2.0,17.06,34.12
9725,sara gibson,22.0,new courtneybury,190,kale,snack,2024-03-04,4.0,2.35,9.4
9726,alison martin,76.0,port laurenstad,110,almond butter,dairy,2024-02-08,3.0,16.8,50.400000000000006
9727,michael porter,55.0,allenborough,183,tofu,vegetable,2024-01-09,4.0,11.38,45.52
9728,sierra patrick,33.0,christinaport,140,granola,dairy,2024-08-10,2.0,2.72,5.44
9729,crystal walker,20.0,west alex,117,fresh milk,dairy,2024-04-05,1.0,3.72,3.72
9730,julia atkins,23.0,east ethanborough,131,organic apples,dairy,2024-01-21,2.0,4.74,9.48
9731,sandra gonzalez,58.0,karaview,192,fresh milk,snack,2024-01-16,2.0,19.12,38.24
9732,kara johnson,31.0,east christian,115,fresh milk,snack,2024-08-22,3.0,6.58,19.74
9733,paul luna,77.0,jeffreyland,128,almond butter,vegetable,2024-10-26,2.0,4.32,8.64
9734,heather maxwell,29.0,new matthew,173,tofu,organic,2024-03-25,3.0,1.97,5.91
9735,timothy johnson,49.0,lake kelseymouth,165,tofu,dairy,2024-01-10,4.0,7.17,28.68
9737,benjamin thomas,30.0,port linda,148,organic apples,dairy,2024-05-23,2.0,15.0,30.0
9738,jennifer hancock,34.0,lauratown,141,kale,organic,2024-02-28,2.0,19.57,39.14
9739,rebecca sanchez,55.0,lake jeremyfurt,151,granola,organic,2024-08-14,4.0,13.31,53.24
9740,mark johnson,58.0,lake annburgh,154,kale,dairy,2024-10-24,2.0,18.48,36.96
9741,katrina lin,34.0,west douglas,140,organic apples,vegetable,2024-05-09,3.0,4.08,12.24
9742,emily williams,28.0,east paulatown,111,organic apples,dairy,2024-02-05,2.0,14.1,28.2
9743,tim terrell,28.0,lake jacobside,114,organic apples,snack,2024-02-05,2.0,10.43,20.86
9744,patrick smith,50.0,smithport,103,granola,snack,2024-08-12,4.0,17.88,71.52
9745,jeffrey cantrell,28.0,port brenda,191,kale,organic,2024-05-16,1.0,15.82,15.82
9746,david fuller,22.0,lake george,118,kale,dairy,2024-03-27,3.0,14.13,42.39
9747,ashley little,56.0,joneshaven,185,kale,dairy,2024-10-23,2.0,9.97,19.94
9748,karen king,35.0,port stephenbury,114,kale,organic,2024-07-14,4.0,12.27,49.08
9749,theresa lee,56.0,meghanton,176,almond butter,snack,2024-10-22,1.0,6.69,6.69
9750,stanley kemp,62.0,lake ronnieton,121,kale,dairy,2024-08-03,4.0,18.27,73.08
9751,michael cortez,75.0,lake heather,103,tofu,vegetable,2024-04-17,2.0,6.11,12.22
9752,ryan smith,55.0,east jason,113,kale,vegetable,2024-04-12,3.0,16.52,49.56
9753,deborah harris,79.0,east bryan,160,kale,snack,2024-06-10,1.0,16.54,16.54
9754,dr. michelle sweeney,67.0,lake theodoreton,112,tofu,snack,2024-01-29,1.0,8.47,8.47
9755,danielle clay dds,23.0,west johnnyhaven,148,granola,organic,2024-06-13,3.0,8.88,26.64
9756,victor duke,63.0,aaronmouth,126,organic apples,dairy,2024-10-05,4.0,11.29,45.16
9757,brett mcbride,36.0,south heatherside,182,almond butter,dairy,2024-09-25,3.0,14.84,44.52
9758,eric lopez,79.0,lake samanthastad,101,almond butter,organic,2024-08-22,2.0,6.87,13.74
